date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,declarationDate,recordDate,paymentDate
2022-10-07,65.84,66.17,64.04,64.39,54.8,4691735,4691735,-1.45,-2.2,65.11,"October 07, 22",-0.022,,,,,
2022-10-06,68.56,68.56,65.82,65.96,56.14,7388433,7388433,-2.6,-3.79,67.225,"October 06, 22",-0.0379,,,,,
2022-10-05,70.62,70.64,68.43,69.01,58.73,4912551,4912551,-1.61,-2.28,69.675,"October 05, 22",-0.0228,,,,,
2022-10-04,71.12,72.01,70.71,71.5,60.85,6024416,6024416,0.38,0.53431,71.335,"October 04, 22",0.0053431,,,,,
2022-10-03,70.62,71.92,69.86,71.09,60.5,6405310,6405310,0.47,0.66553,70.8725,"October 03, 22",0.0066553,,,,,
2022-09-30,71.46,71.59,69.01,69.11,58.82,5927600,5927600,-2.35,-3.29,70.2925,"September 30, 22",-0.0329,,,,,
2022-09-29,74.57,74.66,70.94,71.06,60.48,5208308,5208308,-3.51,-4.71,72.8075,"September 29, 22",-0.0471,,,,,
2022-09-28,74.85,75.26,73.9,74.86,63.71,2956600,2956600,0.01,0.01336005,74.7175,"September 28, 22",0.0001336005,,,,,
2022-09-27,76.21,76.23,73.97,74.03,63.01,3817711,3817711,-2.18,-2.86,75.11,"September 27, 22",-0.0286,,,,,
2022-09-26,77.27,77.52,75.17,75.84,64.55,3212635,3212635,-1.43,-1.85,76.45,"September 26, 22",-0.0185,,,,,
2022-09-23,77.7,77.84,76.75,77.75,66.17,3493545,3493545,0.05,0.06435006,77.51,"September 23, 22",0.0006435006,,,,,
2022-09-22,78.63,78.71,78.01,78.44,66.76,2964832,2964832,-0.19,-0.24164,78.4475,"September 22, 22",-0.0024164,,,,,
2022-09-21,80.4,81.31,78.9,78.93,67.18,3615628,3615628,-1.47,-1.83,79.885,"September 21, 22",-0.0183,,,,,
2022-09-20,80.66,80.73,79.44,80.03,68.11,2819449,2819449,-0.63,-0.78106,80.215,"September 20, 22",-0.0078106,,,,,
2022-09-19,80.55,81.28,80.08,81.18,69.09,2518500,2518500,0.63,0.78212,80.7725,"September 19, 22",0.0078212,,,,,
2022-09-16,80.86,81.61,80.64,80.82,68.79,14132100,14132100,-0.04,-0.04946822,80.9825,"September 16, 22",-0.0004946822,,,,,
2022-09-15,82.49,82.49,80.78,80.92,68.87,4921028,4921028,-1.57,-1.9,81.67,"September 15, 22",-0.019,,,,,
2022-09-14,82.25,83.25,82.13,82.44,70.16,5389318,5389318,0.19,0.231,82.5175,"September 14, 22",0.00231,,,,,
2022-09-13,83.48,83.98,81.93,82.24,69.99,3051800,3051800,-1.24,-1.49,82.9075,"September 13, 22",-0.0149,,,,,
2022-09-12,83.48,84.45,83.36,84.2,71.66,3700514,3700514,0.72,0.86248,83.8725,"September 12, 22",0.0086248,,,,,
2022-09-09,83,83.88,82.55,83.16,70.78,2595971,2595971,0.16,0.19277,83.1475,"September 09, 22",0.0019277,,,,,
2022-09-08,83.28,83.7,82.62,82.77,70.44,2871500,2871500,-0.51,-0.61239,83.0925,"September 08, 22",-0.0061239,,,,,
2022-09-07,82,83.56,81.9,83.39,70.97,3443911,3443911,1.39,1.7,82.7125,"September 07, 22",0.017,,,,,
2022-09-06,82.23,82.66,81.29,81.5,69.36,4410200,4410200,-0.73,-0.88775,81.92,"September 06, 22",-0.0088775,,,,,
2022-09-02,82.44,83.22,81.61,81.83,69.64,2682817,2682817,-0.61,-0.73993,82.275,"September 02, 22",-0.0073993,,,,,
2022-09-01,81.11,82.52,80.99,82.36,70.1,2038446,2038446,1.25,1.54,81.745,"September 01, 22",0.0154,0.6675,0.6675,2022-08-03,2022-09-02,2022-09-20
2022-08-31,82.36,83.02,81.77,81.8,69.05,3381829,3381829,-0.56,-0.67994,82.2375,"August 31, 22",-0.0067994,,,,,
2022-08-30,83.37,83.56,82.09,82.34,69.51,2783700,2783700,-1.03,-1.24,82.84,"August 30, 22",-0.0124,,,,,
2022-08-29,82.74,84.16,82.24,83.61,70.58,1865600,1865600,0.87,1.05,83.1875,"August 29, 22",0.0105,,,,,
2022-08-26,84.38,84.55,83.08,83.08,70.13,2788166,2788166,-1.3,-1.54,83.7725,"August 26, 22",-0.0154,,,,,
2022-08-25,84.41,84.45,83.69,84.3,71.16,2571442,2571442,-0.11,-0.13032,84.2125,"August 25, 22",-0.0013032,,,,,
2022-08-24,84.03,84.53,83.68,84.31,71.17,2859000,2859000,0.28,0.33321,84.1375,"August 24, 22",0.0033321,,,,,
2022-08-23,84.66,84.66,83.42,83.93,70.85,2002207,2002207,-0.73,-0.86227,84.1675,"August 23, 22",-0.0086227,,,,,
2022-08-22,85.35,85.63,84.22,84.57,71.39,2088700,2088700,-0.78,-0.91388,84.9425,"August 22, 22",-0.0091388,,,,,
2022-08-19,85.88,86.28,85.28,85.62,72.27,1905063,1905063,-0.26,-0.30275,85.765,"August 19, 22",-0.0030275,,,,,
2022-08-18,85.77,86.07,85.22,85.65,72.3,1678408,1678408,-0.12,-0.13991,85.6775,"August 18, 22",-0.0013991,,,,,
2022-08-17,85.3,86.11,85,85.62,72.27,2124247,2124247,0.32,0.37515,85.5075,"August 17, 22",0.0037515,,,,,
2022-08-16,84.72,85.79,84.47,85.45,72.13,3642400,3642400,0.73,0.86166,85.1075,"August 16, 22",0.0086166,,,,,
2022-08-15,83,84.83,82.67,84.65,71.46,4460057,4460057,1.65,1.99,83.7875,"August 15, 22",0.0199,,,,,
2022-08-12,82.18,82.86,82.14,82.83,69.92,1845300,1845300,0.65,0.79095,82.5025,"August 12, 22",0.0079095,,,,,
2022-08-11,82,82.59,81.44,81.76,69.02,2695847,2695847,-0.24,-0.29268,81.9475,"August 11, 22",-0.0029268,,,,,
2022-08-10,82.75,82.78,81.27,82.14,69.34,2758962,2758962,-0.61,-0.73716,82.235,"August 10, 22",-0.0073716,,,,,
2022-08-09,81.75,82.86,81.69,82.38,69.54,2407224,2407224,0.63,0.77064,82.17,"August 09, 22",0.0077064,,,,,
2022-08-08,82.99,83.47,81.26,81.39,68.7,3383552,3383552,-1.6,-1.93,82.2775,"August 08, 22",-0.0193,,,,,
2022-08-05,82.76,83.07,81.52,82.57,69.7,2529754,2529754,-0.19,-0.22958,82.48,"August 05, 22",-0.0022958,,,,,
2022-08-04,83.4,83.85,82.79,82.89,69.97,2977049,2977049,-0.51,-0.61151,83.2325,"August 04, 22",-0.0061151,,,,,
2022-08-03,82.04,83.43,81.01,83.2,70.23,2664500,2664500,1.16,1.41,82.42,"August 03, 22",0.0141,,,,,
2022-08-02,82.79,83.41,82.11,82.16,69.35,2651714,2651714,-0.63,-0.76096,82.6175,"August 02, 22",-0.0076096,,,,,
2022-08-01,81.87,82.63,81.11,82.54,69.67,3156500,3156500,0.67,0.81837,82.0375,"August 01, 22",0.0081837,,,,,
2022-07-29,81.12,82.28,80.88,81.98,69.2,3470006,3470006,0.86,1.06,81.565,"July 29, 22",0.0106,,,,,
2022-07-28,79.9,81.46,79.49,81.32,68.64,2849100,2849100,1.42,1.78,80.5425,"July 28, 22",0.0178,,,,,
2022-07-27,78.86,79.34,78.52,79.2,66.86,2164401,2164401,0.34,0.43114,78.98,"July 27, 22",0.0043114,,,,,
2022-07-26,78.38,79.33,78,79.25,66.9,1799100,1799100,0.87,1.11,78.74,"July 26, 22",0.0111,,,,,
2022-07-25,77.2,78.61,77.05,78.6,66.35,2697100,2697100,1.4,1.81,77.865,"July 25, 22",0.0181,,,,,
2022-07-22,76.37,77.4,76.19,77.35,65.29,2065591,2065591,0.98,1.28,76.8275,"July 22, 22",0.0128,,,,,
2022-07-21,75.74,76.15,75.27,75.96,64.12,3262029,3262029,0.22,0.29047,75.78,"July 21, 22",0.0029047,,,,,
2022-07-20,77.82,77.84,75.73,75.77,63.96,4937738,4937738,-2.05,-2.63,76.79,"July 20, 22",-0.0263,,,,,
2022-07-19,78.35,78.7,77.72,77.78,65.66,2884300,2884300,-0.57,-0.7275,78.1375,"July 19, 22",-0.007275,,,,,
2022-07-18,78.82,79.14,77.97,78.01,65.85,3132300,3132300,-0.81,-1.03,78.485,"July 18, 22",-0.0103,,,,,
2022-07-15,79.43,79.48,78.03,79.2,66.86,2851400,2851400,-0.23,-0.28956,79.035,"July 15, 22",-0.0028956,,,,,
2022-07-14,77.33,78.9,77.17,78.77,66.49,2111814,2111814,1.44,1.86,78.0425,"July 14, 22",0.0186,,,,,
2022-07-13,78.69,79.64,78.41,78.66,66.4,2708951,2708951,-0.03,-0.03812429,78.85,"July 13, 22",-0.0003812429,,,,,
2022-07-12,79.33,80.26,78.56,79.25,66.9,2562528,2562528,-0.08,-0.10084,79.35,"July 12, 22",-0.0010084,,,,,
2022-07-11,79.19,80.16,78.9,79.78,67.34,1636200,1636200,0.59,0.74504,79.5075,"July 11, 22",0.0074504,,,,,
2022-07-08,79.76,79.92,79.1,79.38,67.01,3174884,3174884,-0.38,-0.47643,79.54,"July 08, 22",-0.0047643,,,,,
2022-07-07,80.15,80.61,79.73,79.82,67.38,2623918,2623918,-0.33,-0.41173,80.0775,"July 07, 22",-0.0041173,,,,,
2022-07-06,79.78,81,79.23,80.03,67.56,3357431,3357431,0.25,0.31336,80.01,"July 06, 22",0.0031336,,,,,
2022-07-05,81.13,81.38,78.03,79.43,67.05,4957652,4957652,-1.7,-2.1,79.9925,"July 05, 22",-0.021,,,,,
2022-07-01,80.04,81.29,79.44,81.24,68.58,3847400,3847400,1.2,1.5,80.5025,"July 01, 22",0.015,,,,,
2022-06-30,78.58,80.6,78.38,79.81,67.37,3498051,3498051,1.23,1.57,79.3425,"June 30, 22",0.0157,,,,,
2022-06-29,78.78,79.22,78.6,79.02,66.7,3078800,3078800,0.24,0.30465,78.905,"June 29, 22",0.0030465,,,,,
2022-06-28,78.85,79.38,78.4,78.53,66.29,3420400,3420400,-0.32,-0.40583,78.79,"June 28, 22",-0.0040583,,,,,
2022-06-27,77.73,78.88,77.45,78.62,66.37,2358088,2358088,0.89,1.14,78.17,"June 27, 22",0.0114,,,,,
2022-06-24,77.39,78.35,77.16,78.14,65.96,3332537,3332537,0.75,0.96912,77.76,"June 24, 22",0.0096912,,,,,
2022-06-23,75.75,77.24,75.74,77.15,65.12,3097841,3097841,1.4,1.85,76.47,"June 23, 22",0.0185,,,,,
2022-06-22,74.5,75.95,74.5,75.42,63.66,3872442,3872442,0.92,1.23,75.0925,"June 22, 22",0.0123,,,,,
2022-06-21,73.71,74.83,73.34,74.58,62.96,3381361,3381361,0.87,1.18,74.115,"June 21, 22",0.0118,,,,,
2022-06-17,74.33,74.58,72.64,73.41,61.97,7815924,7815924,-0.92,-1.24,73.74,"June 17, 22",-0.0124,,,,,
2022-06-16,73.9,74.87,73.38,74.38,62.79,5482500,5482500,0.48,0.64953,74.1325,"June 16, 22",0.0064953,,,,,
2022-06-15,75.14,76,73.84,74.88,63.21,3870930,3870930,-0.26,-0.34602,74.965,"June 15, 22",-0.0034602,,,,,
2022-06-14,76.9,76.9,73.25,74.6,62.97,4899428,4899428,-2.3,-2.99,75.4125,"June 14, 22",-0.0299,,,,,
2022-06-13,78.32,78.7,75.96,76.32,64.42,3461946,3461946,-2,-2.55,77.325,"June 13, 22",-0.0255,,,,,
2022-06-10,78.66,79.97,78.29,79.31,66.95,2974110,2974110,0.65,0.82634,79.0575,"June 10, 22",0.0082634,,,,,
2022-06-09,81.02,81.99,79.31,79.34,66.97,3075699,3075699,-1.68,-2.07,80.415,"June 09, 22",-0.0207,,,,,
2022-06-08,82.56,82.56,81.08,81.19,68.53,2240326,2240326,-1.37,-1.66,81.8475,"June 08, 22",-0.0166,,,,,
2022-06-07,82.39,83.17,81.93,83.1,70.15,2860408,2860408,0.71,0.86176,82.6475,"June 07, 22",0.0086176,,,,,
2022-06-06,82.99,83.44,82.62,82.73,69.83,3090024,3090024,-0.26,-0.31329,82.945,"June 06, 22",-0.0031329,,,,,
2022-06-03,83.32,83.65,82.67,82.71,69.82,2108883,2108883,-0.61,-0.73212,83.0875,"June 03, 22",-0.0073212,,,,,
2022-06-02,83.51,83.7,81.52,83.48,70.47,2696633,2696633,-0.03,-0.03592384,83.0525,"June 02, 22",-0.0003592384,0.6675,0.668,2022-05-11,2022-06-03,2022-06-20
2022-06-01,84.5,84.61,83.28,83.71,70.1,3969800,3969800,-0.79,-0.93491,84.025,"June 01, 22",-0.0093491,,,,,
2022-05-31,84.83,85.07,83.6,84.22,70.53,7050703,7050703,-0.61,-0.71909,84.43,"May 31, 22",-0.0071909,,,,,
2022-05-27,84.33,85.19,83.6,85.16,71.31,4117038,4117038,0.83,0.98423,84.57,"May 27, 22",0.0098423,,,,,
2022-05-26,85.04,85.12,84.41,84.58,70.83,3501982,3501982,-0.46,-0.54092,84.7875,"May 26, 22",-0.0054092,,,,,
2022-05-25,84.92,85.11,83.94,84.66,70.9,4603619,4603619,-0.26,-0.30617,84.6575,"May 25, 22",-0.0030617,,,,,
2022-05-24,83.23,85.04,82.44,84.92,71.11,4772349,4772349,1.69,2.03,83.9075,"May 24, 22",0.0203,,,,,
2022-05-23,83.5,83.79,82.23,83.07,69.56,2821607,2821607,-0.43,-0.51497,83.1475,"May 23, 22",-0.0051497,,,,,
2022-05-20,82.2,82.7,81.23,82.54,69.12,3471200,3471200,0.34,0.41363,82.1675,"May 20, 22",0.0041363,,,,,
2022-05-19,82.29,82.43,80.85,82.21,68.84,4932300,4932300,-0.08,-0.09721716,81.945,"May 19, 22",-0.0009721716,,,,,
2022-05-18,84.25,84.38,82.4,82.66,69.22,3928027,3928027,-1.59,-1.89,83.4225,"May 18, 22",-0.0189,,,,,
2022-05-17,83.76,84.28,82.18,84.25,70.55,3492235,3492235,0.49,0.585,83.6175,"May 17, 22",0.00585,,,,,
2022-05-16,83.6,84.13,82.97,83.69,70.08,2810400,2810400,0.09,0.10766,83.5975,"May 16, 22",0.0010766,,,,,
2022-05-13,83.45,83.74,82.1,83.61,70.02,2626646,2626646,0.16,0.19173,83.225,"May 13, 22",0.0019173,,,,,
2022-05-12,83,83.72,81.68,82.9,69.42,4057500,4057500,-0.1,-0.12048,82.825,"May 12, 22",-0.0012048,,,,,
2022-05-11,81.83,84.27,81.51,83.02,69.52,4543447,4543447,1.19,1.45,82.6575,"May 11, 22",0.0145,,,,,
2022-05-10,83.93,85.06,81.06,81.96,68.63,5273200,5273200,-1.97,-2.35,83.0025,"May 10, 22",-0.0235,,,,,
2022-05-09,83.55,84.69,82.35,83.77,70.15,4319628,4319628,0.22,0.26332,83.59,"May 09, 22",0.0026332,,,,,
2022-05-06,82.48,84.24,82,84.02,70.36,4843929,4843929,1.54,1.87,83.185,"May 06, 22",0.0187,,,,,
2022-05-05,82.26,83.68,81.57,83.04,69.54,4926406,4926406,0.78,0.94821,82.6375,"May 05, 22",0.0094821,,,,,
2022-05-04,81.15,82.75,80.81,82.51,69.09,3719137,3719137,1.36,1.68,81.805,"May 04, 22",0.0168,,,,,
2022-05-03,81.55,82.5,80.73,81.23,68.02,3124073,3124073,-0.32,-0.3924,81.5025,"May 03, 22",-0.003924,,,,,
2022-05-02,81.98,82.57,80.24,81.05,67.87,3109056,3109056,-0.93,-1.13,81.46,"May 02, 22",-0.0113,,,,,
2022-04-29,83.68,83.68,81.57,81.64,68.37,4137200,4137200,-2.04,-2.44,82.6425,"April 29, 22",-0.0244,,,,,
2022-04-28,83.64,84.24,83.08,83.87,70.23,2944540,2944540,0.23,0.27499,83.7075,"April 28, 22",0.0027499,,,,,
2022-04-27,83.56,84.36,82.76,83.38,69.82,2763140,2763140,-0.18,-0.21541,83.515,"April 27, 22",-0.0021541,,,,,
2022-04-26,84.2,85.1,83.53,83.57,69.98,2854806,2854806,-0.63,-0.74822,84.1,"April 26, 22",-0.0074822,,,,,
2022-04-25,85.22,85.42,83.1,84.56,70.81,3843100,3843100,-0.66,-0.77447,84.575,"April 25, 22",-0.0077447,,,,,
2022-04-22,86.55,86.61,84.8,84.89,71.09,2641100,2641100,-1.66,-1.92,85.7125,"April 22, 22",-0.0192,,,,,
2022-04-21,86.96,87.65,86.45,86.55,72.48,3583700,3583700,-0.41,-0.47148,86.9025,"April 21, 22",-0.0047148,,,,,
2022-04-20,87.62,87.94,86.76,86.99,72.85,2893449,2893449,-0.63,-0.71901,87.3275,"April 20, 22",-0.0071901,,,,,
2022-04-19,87.22,87.37,86.3,86.97,72.83,2644900,2644900,-0.25,-0.28663,86.965,"April 19, 22",-0.0028663,,,,,
2022-04-18,88.01,88.05,86.28,86.83,72.71,2758500,2758500,-1.18,-1.34,87.2925,"April 18, 22",-0.0134,,,,,
2022-04-14,87.74,88.13,87.34,87.4,73.19,3310100,3310100,-0.34,-0.38751,87.6525,"April 14, 22",-0.0038751,,,,,
2022-04-13,87.63,87.87,86.55,87.19,73.01,2562931,2562931,-0.44,-0.50211,87.31,"April 13, 22",-0.0050211,,,,,
2022-04-12,87.05,88.14,86.61,87.39,73.18,2843030,2843030,0.34,0.39058,87.2975,"April 12, 22",0.0039058,,,,,
2022-04-11,88.28,88.78,87.27,87.52,73.29,2921443,2921443,-0.76,-0.8609,87.9625,"April 11, 22",-0.008609,,,,,
2022-04-08,88.13,88.49,87.32,88.38,74.01,2368800,2368800,0.25,0.28367,88.08,"April 08, 22",0.0028367,,,,,
2022-04-07,87.76,87.84,86.82,87.66,73.41,2472530,2472530,-0.1,-0.11395,87.52,"April 07, 22",-0.0011395,,,,,
2022-04-06,86.46,88.06,85.64,87.84,73.56,4223600,4223600,1.38,1.6,87,"April 06, 22",0.016,,,,,
2022-04-05,85.47,86.94,85.13,86.09,72.09,3303106,3303106,0.62,0.7254,85.9075,"April 05, 22",0.007254,,,,,
2022-04-04,85.78,85.84,84.48,85.35,71.47,1819000,1819000,-0.43,-0.50128,85.3625,"April 04, 22",-0.0050128,,,,,
2022-04-01,84.9,86.4,83.93,86.33,72.29,2736512,2736512,1.43,1.68,85.39,"April 01, 22",0.0168,,,,,
2022-03-31,85.19,85.69,84.7,84.97,71.15,3618627,3618627,-0.22,-0.25825,85.1375,"March 31, 22",-0.0025825,,,,,
2022-03-30,84.99,85.43,84.51,85.43,71.54,1942026,1942026,0.44,0.51771,85.09,"March 30, 22",0.0051771,,,,,
2022-03-29,84.3,84.9,83.62,84.89,71.09,2673100,2673100,0.59,0.69988,84.4275,"March 29, 22",0.0069988,,,,,
2022-03-28,83.98,84.36,83.28,84.24,70.54,1633909,1633909,0.26,0.3096,83.965,"March 28, 22",0.003096,,,,,
2022-03-25,83,84.09,82.34,83.97,70.32,2730926,2730926,0.97,1.17,83.35,"March 25, 22",0.0117,,,,,
2022-03-24,81.71,82.77,81.42,82.3,68.92,2215106,2215106,0.59,0.72207,82.05,"March 24, 22",0.0072207,,,,,
2022-03-23,81.76,82.31,80.92,81.63,68.36,2449600,2449600,-0.13,-0.159,81.655,"March 23, 22",-0.00159,,,,,
2022-03-22,82.14,82.5,81.03,81.66,68.38,2197112,2197112,-0.48,-0.58437,81.8325,"March 22, 22",-0.0058437,,,,,
2022-03-21,81.59,82.63,81.41,81.83,68.53,2681420,2681420,0.24,0.29415,81.865,"March 21, 22",0.0029415,,,,,
2022-03-18,82.68,83.2,80.99,81.27,68.06,7643245,7643245,-1.41,-1.71,82.035,"March 18, 22",-0.0171,,,,,
2022-03-17,81.05,83.28,80.84,82.69,69.25,5911800,5911800,1.64,2.02,81.965,"March 17, 22",0.0202,,,,,
2022-03-16,80.92,81.25,78.58,80.76,67.63,4869004,4869004,-0.16,-0.19773,80.3775,"March 16, 22",-0.0019773,,,,,
2022-03-15,82,82.11,80.53,81.02,67.85,5470417,5470417,-0.98,-1.2,81.415,"March 15, 22",-0.012,,,,,
2022-03-14,82.66,83.23,80.72,81.32,68.1,3121156,3121156,-1.34,-1.62,81.9825,"March 14, 22",-0.0162,,,,,
2022-03-11,82.05,82.87,81.8,82.26,68.89,2462432,2462432,0.21,0.25594,82.245,"March 11, 22",0.0025594,,,,,
2022-03-10,80.86,82.34,80.31,82.21,68.84,2518899,2518899,1.35,1.67,81.43,"March 10, 22",0.0167,,,,,
2022-03-09,82.23,82.34,80.78,81,67.83,2768713,2768713,-1.23,-1.5,81.5875,"March 09, 22",-0.015,,,,,
2022-03-08,83.5,84.13,81.55,81.56,68.3,2993200,2993200,-1.94,-2.32,82.685,"March 08, 22",-0.0232,,,,,
2022-03-07,82.75,83.68,81.98,83.35,69.8,4188126,4188126,0.6,0.72508,82.94,"March 07, 22",0.0072508,,,,,
2022-03-04,80.41,82.74,80.01,82.7,69.25,3630734,3630734,2.29,2.85,81.465,"March 04, 22",0.0285,,,,,
2022-03-03,79.63,81.21,79.63,80.72,67.6,3608100,3608100,1.09,1.37,80.2975,"March 03, 22",0.0137,0.6675,0.668,2022-01-28,2022-03-04,2022-03-20
2022-03-02,79.4,80.64,79.3,80.16,66.57,2605631,2605631,0.76,0.95718,79.875,"March 02, 22",0.0095718,,,,,
2022-03-01,79.24,80.31,78.41,79.29,65.85,2857000,2857000,0.05,0.06309944,79.3125,"March 01, 22",0.0006309944,,,,,
2022-02-28,79.13,79.86,78.74,79.53,66.05,4773263,4773263,0.4,0.5055,79.315,"February 28, 22",0.005055,,,,,
2022-02-25,78.21,79.84,77.98,79.69,66.18,4573528,4573528,1.48,1.89,78.93,"February 25, 22",0.0189,,,,,
2022-02-24,77.52,77.83,75.79,77.16,64.08,4151300,4151300,-0.36,-0.4644,77.075,"February 24, 22",-0.004644,,,,,
2022-02-23,79.46,79.79,77.54,77.64,64.48,2623594,2623594,-1.82,-2.29,78.6075,"February 23, 22",-0.0229,,,,,
2022-02-22,79.64,80.25,78.67,79.37,65.91,3478410,3478410,-0.27,-0.33903,79.4825,"February 22, 22",-0.0033903,,,,,
2022-02-18,78.81,79.78,78.44,79.15,65.73,3557550,3557550,0.34,0.43142,79.045,"February 18, 22",0.0043142,,,,,
2022-02-17,78.69,79.39,77.83,79.14,65.72,2843300,2843300,0.45,0.57186,78.7625,"February 17, 22",0.0057186,,,,,
2022-02-16,78.13,78.99,77.73,78.67,65.33,2518913,2518913,0.54,0.69116,78.38,"February 16, 22",0.0069116,,,,,
2022-02-15,79.24,79.58,77.81,78.17,64.92,2428800,2428800,-1.07,-1.35,78.7,"February 15, 22",-0.0135,,,,,
2022-02-14,79.38,79.45,77.84,78.75,65.4,3595157,3595157,-0.63,-0.79365,78.855,"February 14, 22",-0.0079365,,,,,
2022-02-11,78.59,79.52,78.2,79.08,65.67,3108900,3108900,0.49,0.62349,78.8475,"February 11, 22",0.0062349,,,,,
2022-02-10,79.41,79.8,78,78.25,64.98,3727746,3727746,-1.16,-1.46,78.865,"February 10, 22",-0.0146,,,,,
2022-02-09,80.78,80.94,79.95,80.32,66.7,2219344,2219344,-0.46,-0.56945,80.4975,"February 09, 22",-0.0056945,,,,,
2022-02-08,80.61,80.82,80.14,80.33,66.71,1972023,1972023,-0.28,-0.34735,80.475,"February 08, 22",-0.0034735,,,,,
2022-02-07,80.12,80.6,79.52,80.17,66.58,2227704,2227704,0.05,0.06240639,80.1025,"February 07, 22",0.0006240639,,,,,
2022-02-04,80.32,80.95,79.41,80.18,66.59,2404727,2404727,-0.14,-0.1743,80.215,"February 04, 22",-0.001743,,,,,
2022-02-03,81.25,81.67,80.69,81.01,67.28,2371100,2371100,-0.24,-0.29538,81.155,"February 03, 22",-0.0029538,,,,,
2022-02-02,79.97,81.48,79.53,81.32,67.53,3496200,3496200,1.35,1.69,80.575,"February 02, 22",0.0169,,,,,
2022-02-01,80.47,80.87,79.38,80.03,66.46,3626300,3626300,-0.44,-0.54679,80.1875,"February 01, 22",-0.0054679,,,,,
2022-01-31,78.65,81.06,77.9,80.66,66.98,5568150,5568150,2.01,2.56,79.5675,"January 31, 22",0.0256,,,,,
2022-01-28,78.08,79.5,77.4,79.46,65.99,2686001,2686001,1.38,1.77,78.61,"January 28, 22",0.0177,,,,,
2022-01-27,78.23,79.27,77.73,78.21,64.95,3137625,3137625,-0.02,-0.02556564,78.36,"January 27, 22",-0.0002556564,,,,,
2022-01-26,77.75,78.72,76.88,77.46,64.33,3538100,3538100,-0.29,-0.37299,77.7025,"January 26, 22",-0.0037299,,,,,
2022-01-25,77.51,78.59,77.21,77.98,64.76,3195105,3195105,0.47,0.60637,77.8225,"January 25, 22",0.0060637,,,,,
2022-01-24,79.1,79.6,76.84,78.48,65.17,4993088,4993088,-0.62,-0.78382,78.505,"January 24, 22",-0.0078382,,,,,
2022-01-21,79.84,80.44,78.98,79.31,65.86,3831300,3831300,-0.53,-0.66383,79.6425,"January 21, 22",-0.0066383,,,,,
2022-01-20,78.92,80.35,78.91,79.09,65.68,2982200,2982200,0.17,0.21541,79.3175,"January 20, 22",0.0021541,,,,,
2022-01-19,78.36,79.69,78.16,79.03,65.63,3681717,3681717,0.67,0.85503,78.81,"January 19, 22",0.0085503,,,,,
2022-01-18,78.69,78.8,77.65,78.46,65.16,2722727,2722727,-0.23,-0.29229,78.4,"January 18, 22",-0.0029229,,,,,
2022-01-14,79.75,79.91,78.83,79.17,65.75,2580630,2580630,-0.58,-0.72727,79.415,"January 14, 22",-0.0072727,,,,,
2022-01-13,78.54,79.77,78.43,79.75,66.23,3052900,3052900,1.21,1.54,79.1225,"January 13, 22",0.0154,,,,,
2022-01-12,78.86,79.66,78.54,79.32,65.87,2344000,2344000,0.46,0.58331,79.095,"January 12, 22",0.0058331,,,,,
2022-01-11,80,80.18,78.55,79.13,65.71,2921232,2921232,-0.87,-1.09,79.465,"January 11, 22",-0.0109,,,,,
2022-01-10,80.55,80.72,79.5,79.83,66.3,3073312,3073312,-0.72,-0.89385,80.15,"January 10, 22",-0.0089385,,,,,
2022-01-07,78.76,80.59,78.3,80.21,66.61,2762570,2762570,1.45,1.84,79.465,"January 07, 22",0.0184,,,,,
2022-01-06,79.17,80.46,78.93,79.06,65.66,3460798,3460798,-0.11,-0.13894,79.405,"January 06, 22",-0.0013894,,,,,
2022-01-05,78.99,80.17,78.42,79.21,65.78,3971587,3971587,0.22,0.27852,79.1975,"January 05, 22",0.0027852,,,,,
2022-01-04,78.38,79.05,78.04,78.1,64.86,2872862,2872862,-0.28,-0.35723,78.3925,"January 04, 22",-0.0035723,,,,,
2022-01-03,78.66,78.66,77.35,78.35,65.07,2348700,2348700,-0.31,-0.3941,78.255,"January 03, 22",-0.003941,,,,,
2021-12-31,78.35,78.82,77.98,78.56,65.24,1975500,1975500,0.21,0.26803,78.4275,"December 31, 21",0.0026803,,,,,
2021-12-30,78.57,78.68,77.98,78.47,65.17,1752300,1752300,-0.1,-0.12728,78.425,"December 30, 21",-0.0012728,,,,,
2021-12-29,78,78.54,77.85,78.42,65.12,1517900,1517900,0.42,0.53846,78.2025,"December 29, 21",0.0053846,,,,,
2021-12-28,77.43,78.02,77.43,77.91,64.7,1236227,1236227,0.48,0.61991,77.6975,"December 28, 21",0.0061991,,,,,
2021-12-27,77.46,77.59,77.02,77.43,64.3,1430706,1430706,-0.03,-0.03872967,77.375,"December 27, 21",-0.0003872967,,,,,
2021-12-23,77.25,77.76,77.01,77.34,64.23,1851108,1851108,0.09,0.1165,77.34,"December 23, 21",0.001165,,,,,
2021-12-22,76.82,77.44,76.5,77.15,64.07,1717300,1717300,0.33,0.42958,76.9775,"December 22, 21",0.0042958,,,,,
2021-12-21,78.29,78.58,76.8,77.14,64.06,2395300,2395300,-1.15,-1.47,77.7025,"December 21, 21",-0.0147,,,,,
2021-12-20,75.99,78.04,75.85,77.96,64.74,4520317,4520317,1.97,2.59,76.96,"December 20, 21",0.0259,,,,,
2021-12-17,78.51,79.16,76.53,76.63,63.64,6600600,6600600,-1.88,-2.39,77.7075,"December 17, 21",-0.0239,,,,,
